player,player_id,pie,ts_pct,dreb_pct,efg_pct,def_rating,treb_pct,usg_pct,oreb_pct,pace,ast_ratio,ast_tov,ast_pct,off_rating
Kemba Walker,202689.0,0.13700000000000001,0.57399999999999995,0.108,0.53200000000000003,105.41,0.0,0.28999999999999998,0.016,98.152000000000001,19.608000000000001,2.8319999999999999,0.28100000000000003,109.197
John Jenkins,203098.0,0.098000000000000004,0.63300000000000001,0.063,0.5,154.55000000000001,0.0,0.19,0.0,95.632000000000005,8.3249999999999993,0.0,0.125,136.94999999999999
Trevor Booker,202344.0,0.125,0.54300000000000004,0.253,0.52000000000000002,107.682,0.0,0.191,0.085000000000000006,103.318,15.257999999999999,0.96499999999999997,0.13300000000000001,98.396000000000001
Tyreke Evans,201936.0,0.11799999999999999,0.46700000000000003,0.17999999999999999,0.42999999999999999,107.47,0.0,0.27000000000000002,0.014999999999999999,98.269999999999996,21.125,1.964,0.30299999999999999,97.212999999999994
Hamady Ndiaye,202380.0,,,,,,,,,,,,,
Charles Hayes,101236.0,,,,,,,,,,,,,
Reggie Bullock,203493.0,0.048000000000000001,0.44700000000000001,0.115,0.40799999999999997,99.802999999999997,0.0,0.14099999999999999,0.029000000000000001,97.899000000000001,14.157999999999999,0.28999999999999998,0.069000000000000006,100.874
Roger Mason Jr.,2427.0,,,,,,,,,,,,,
Mike Conley,201144.0,0.16300000000000001,0.60699999999999998,0.109,0.54800000000000004,105.98699999999999,0.0,0.26600000000000001,0.014,94.082999999999998,24.145,2.7050000000000001,0.33200000000000002,108.369
Shane Battier,2203.0,,,,,,,,,,,,,
James Nunnally,203263.0,,,,,,,,,,,,,
Keith Appling,203951.0,,,,,,,,,,,,,
Marcus Thornton,201977.0,0.068000000000000005,0.48699999999999999,0.124,0.45300000000000001,115.43600000000001,0.0,0.189,0.049000000000000002,97.978999999999999,13.494,0.71199999999999997,0.096000000000000002,100.812
Zoran Dragic,204054.0,,,,,,,,,,,,,
Alan Anderson,101187.0,0.0050000000000000001,0.42599999999999999,0.070000000000000007,0.41599999999999998,118.23699999999999,0.0,0.14299999999999999,0.01,95.905000000000001,6.29,0.050000000000000003,0.045999999999999999,101.483
Michael Kidd-Gilchrist,203077.0,0.090999999999999998,0.52600000000000002,0.19500000000000001,0.47899999999999998,104.146,0.0,0.14799999999999999,0.070999999999999994,97.652000000000001,12.82,0.58599999999999997,0.074999999999999997,105.501
Jeff Teague,201952.0,0.13100000000000001,0.57399999999999995,0.123,0.502,107.374,0.0,0.219,0.012999999999999999,98.881,32.68,3.6539999999999999,0.35599999999999998,107.70699999999999
Jamaal Franklin,203479.0,,,,,,,,,,,,,
Samuel Dalembert,2223.0,,,,,,,,,,,,,
Kirk Hinrich,2550.0,,,,,,,,,,,,,
Evan Turner,202323.0,0.085999999999999993,0.46899999999999997,0.14799999999999999,0.439,108.029,0.0,0.182,0.021000000000000001,99.769999999999996,22.763000000000002,1.591,0.19500000000000001,101.10599999999999
Shavlik Randolph,101183.0,,,,,,,,,,,,,
Trevor Ariza,2772.0,0.085000000000000006,0.54600000000000004,0.158,0.52800000000000002,107.426,0.0,0.13900000000000001,0.021000000000000001,102.402,15.877000000000001,0.97299999999999998,0.085999999999999993,112.26600000000001
Cameron Payne,1626166.0,0.055,0.38500000000000001,0.154,0.378,104.02800000000001,0.0,0.216,0.0060000000000000001,98.117000000000004,17.149999999999999,0.83099999999999996,0.17599999999999999,91.087999999999994
Cory Joseph,202709.0,0.065000000000000002,0.48899999999999999,0.105,0.46200000000000002,107.566,0.0,0.186,0.027,97.593000000000004,23.399999999999999,1.8400000000000001,0.19600000000000001,105.994
Monta Ellis,101145.0,0.059999999999999998,0.49199999999999999,0.10100000000000001,0.46000000000000002,109.254,0.0,0.16800000000000001,0.010999999999999999,97.909000000000006,24.545999999999999,1.4199999999999999,0.16700000000000001,106.619
Jamaal Tinsley,2224.0,,,,,,,,,,,,,
Lavoy Allen,202730.0,0.083000000000000004,0.379,0.157,0.34000000000000002,110.123,0.0,0.095000000000000001,0.11899999999999999,97.914000000000001,20.224,0.26600000000000001,0.11899999999999999,100.705
Zach LaVine,203897.0,0.095000000000000001,0.55800000000000005,0.10199999999999999,0.52700000000000002,110.402,0.0,0.217,0.012,96.385000000000005,13.817,1.3,0.13200000000000001,106.736
Mike Scott,203118.0,0.023,0.30399999999999999,0.17999999999999999,0.28199999999999997,107.289,0.0,0.17000000000000001,0.059999999999999998,98.831000000000003,14.378,0.5,0.11899999999999999,96.311000000000007
Darius Johnson-Odom,203130.0,,,,,,,,,,,,,
Shelvin Mack,202714.0,0.052999999999999999,0.435,0.13800000000000001,0.41699999999999998,104.511,0.0,0.189,0.017000000000000001,93.775999999999996,21.193999999999999,1.2609999999999999,0.19500000000000001,103.45699999999999
Jeff Green,201145.0,0.074999999999999997,0.50600000000000001,0.127,0.44500000000000001,108.794,0.0,0.20699999999999999,0.027,98.579999999999998,10.061999999999999,0.60999999999999999,0.091999999999999998,95.608999999999995
Donald Sloan,202388.0,,,,,,,,,,,,,
Gorgui Dieng,203476.0,0.091999999999999998,0.55000000000000004,0.20799999999999999,0.50900000000000001,108.901,0.0,0.14199999999999999,0.079000000000000001,96.875,15.452,0.99199999999999999,0.087999999999999995,108.00700000000001
Roy Hibbert,201579.0,0.057000000000000002,0.58199999999999996,0.14299999999999999,0.46300000000000002,107.804,0.0,0.13900000000000001,0.082000000000000003,99.043999999999997,7.7539999999999996,0.20799999999999999,0.050999999999999997,100.767
Russ Smith,203893.0,,,,,,,,,,,,,
Peyton Siva,203491.0,,,,,,,,,,,,,
Meyers Leonard,203086.0,0.029999999999999999,0.46800000000000003,0.188,0.45000000000000001,108.46299999999999,0.0,0.156,0.027,100.129,12.974,0.35199999999999998,0.083000000000000004,103.15900000000001
Jordan Adams,203919.0,,,,,,,,,,,,,
TJ McConnell,204456.0,0.105,0.48399999999999999,0.112,0.45800000000000002,106.983,0.0,0.14099999999999999,0.021000000000000001,101.84399999999999,43.793999999999997,3.1960000000000002,0.373,99.546000000000006
Tony Allen,2754.0,0.079000000000000001,0.48399999999999999,0.13800000000000001,0.47099999999999997,104.589,0.0,0.183,0.095000000000000001,93.742999999999995,11.079000000000001,0.63200000000000001,0.084000000000000005,104.932
Will Cherry,203805.0,,,,,,,,,,,,,
Dwight Buycks,202779.0,,,,,,,,,,,,,
Sim Bhullar,204021.0,,,,,,,,,,,,,
James Harden,201935.0,0.187,0.61299999999999999,0.20300000000000001,0.52500000000000002,107.18899999999999,0.0,0.34000000000000002,0.033000000000000002,102.664,27.390999999999998,2.3210000000000002,0.499,112.883
Kevin Durant,201142.0,0.18099999999999999,0.65100000000000002,0.221,0.59699999999999998,101.319,0.0,0.28100000000000003,0.025000000000000001,103.658,18.065000000000001,2.306,0.20499999999999999,118.19
David Wear,204033.0,,,,,,,,,,,,,
Sebastian Telfair,2742.0,,,,,,,,,,,,,
Devyn Marble,203906.0,,,,,,,,,,,,,
Chris Johnson,203187.0,,,,,,,,,,,,,
JaVale McGee,201580.0,0.107,0.64600000000000002,0.17199999999999999,0.61199999999999999,107.503,0.0,0.224,0.14499999999999999,104.413,3.375,0.079000000000000001,0.039,118.88800000000001
DJ Stephens,203474.0,,,,,,,,,,,,,
J.R. Smith,2747.0,0.045999999999999999,0.53600000000000003,0.088999999999999996,0.53500000000000003,107.902,0.0,0.13900000000000001,0.012999999999999999,98.641000000000005,12.696,0.56399999999999995,0.066000000000000003,112.946
Shannon Brown,200769.0,,,,,,,,,,,,,
D'Angelo Russell,1626156.0,0.085000000000000006,0.495,0.11600000000000001,0.46000000000000002,111.70999999999999,0.0,0.26900000000000002,0.017999999999999999,100.541,21.431999999999999,1.7889999999999999,0.26700000000000002,104.465
Austin Rivers,203085.0,0.056000000000000001,0.51200000000000001,0.074999999999999997,0.48199999999999998,108.268,0.0,0.20000000000000001,0.01,98.037000000000006,15.935,1.288,0.14299999999999999,106.239
Melvin Ely,2408.0,,,,,,,,,,,,,
Corey Brewer,201147.0,0.082000000000000003,0.47399999999999998,0.124,0.44800000000000001,105.611,0.0,0.14599999999999999,0.025000000000000001,100.694,19.693999999999999,0.58199999999999996,0.107,106.398
Mirza Teletovic,203141.0,0.040000000000000001,0.46400000000000002,0.152,0.45900000000000002,104.5,0.0,0.192,0.012,96.072999999999993,7.6929999999999996,0.28499999999999998,0.060999999999999999,105.336
Kyrie Irving,202681.0,0.13200000000000001,0.57799999999999996,0.071999999999999995,0.53400000000000003,108.182,0.0,0.30199999999999999,0.021000000000000001,99.016999999999996,19.146000000000001,2.351,0.27700000000000002,114.69199999999999
Darrell Arthur,201589.0,0.155,0.56599999999999995,0.17100000000000001,0.55500000000000005,110.839,0.0,0.17799999999999999,0.043999999999999997,99.034999999999997,14.872999999999999,0.45100000000000001,0.111,105.92700000000001
Darrun Hilliard,1626199.0,-0.0080000000000000002,0.40999999999999998,0.122,0.34699999999999998,96.822999999999993,0.0,0.185,0.0030000000000000001,97.908000000000001,14.664,0.38,0.13,97.078999999999994
Joe Harris,203925.0,0.052999999999999999,0.52500000000000002,0.11899999999999999,0.51100000000000001,108.154,0.0,0.159,0.014999999999999999,105.498,10.167,0.40100000000000002,0.076999999999999999,96.555999999999997
Rakeem Christmas,1626176.0,-0.025999999999999999,0.35499999999999998,0.16200000000000001,0.27900000000000003,111.657,0.0,0.114,0.14399999999999999,94.239999999999995,6.5709999999999997,0.012,0.023,94.096000000000004
Jason Terry,1891.0,0.048000000000000001,0.59299999999999997,0.068000000000000005,0.57399999999999995,104.32899999999999,0.0,0.10299999999999999,0.014999999999999999,96.070999999999998,24.094999999999999,0.44700000000000001,0.10199999999999999,104.652
Darius Morris,202721.0,,,,,,,,,,,,,
Thomas Robinson,203080.0,0.11600000000000001,0.45200000000000001,0.28599999999999998,0.441,116.971,0.0,0.186,0.121,100.47199999999999,11.573,0.373,0.11,104.146
Rudy Gobert,203497.0,0.158,0.67300000000000004,0.29199999999999998,0.65800000000000003,99.917000000000002,0.0,0.16600000000000001,0.126,93.165000000000006,9.0220000000000002,0.61899999999999999,0.059999999999999998,106.29600000000001
David Lee,101135.0,0.11700000000000001,0.59699999999999998,0.21199999999999999,0.56200000000000006,99.998000000000005,0.0,0.16400000000000001,0.11,97.745999999999995,16.911000000000001,0.63900000000000001,0.11600000000000001,110.547
Jordan Farmar,200770.0,0.086999999999999994,0.59999999999999998,0.066000000000000003,0.59999999999999998,116.90000000000001,0.0,0.17299999999999999,0.025999999999999999,95.025000000000006,38.399999999999999,2.75,0.32700000000000001,109.05
CJ Wilcox,203912.0,-0.027,0.20499999999999999,0.059999999999999998,0.20000000000000001,121.291,0.0,0.156,0.025999999999999999,95.123999999999995,21.309000000000001,0.090999999999999998,0.186,89.058999999999997
Nate Wolters,203489.0,,,,,,,,,,,,,
Kenneth Faried,202702.0,0.114,0.55100000000000005,0.24299999999999999,0.504,113.989,0.0,0.17699999999999999,0.14799999999999999,100.255,9.2430000000000003,0.33900000000000002,0.060999999999999999,108.193
Earl Barron,2853.0,,,,,,,,,,,,,
Shaun Livingston,2733.0,0.070999999999999994,0.58199999999999996,0.10100000000000001,0.55700000000000005,100.261,0.0,0.13400000000000001,0.028000000000000001,98.581000000000003,26.279,0.76300000000000001,0.14399999999999999,109.529
Branden Dawson,1626183.0,,,,,,,,,,,,,
Vince Carter,1713.0,0.069000000000000006,0.53100000000000003,0.128,0.5,104.827,0.0,0.152,0.021999999999999999,94.593999999999994,17.748999999999999,0.66500000000000004,0.115,106.571
Bradley Beal,203078.0,0.11600000000000001,0.59499999999999997,0.073999999999999996,0.55800000000000005,106.342,0.0,0.26400000000000001,0.024,100.07299999999999,13.547000000000001,1.639,0.14699999999999999,112.452
Scotty Hopson,203816.0,,,,,,,,,,,,,
Jose Calderon,101181.0,0.071999999999999995,0.41199999999999998,0.13700000000000001,0.40500000000000003,106.113,0.0,0.13700000000000001,0.025000000000000001,98.530000000000001,30.359000000000002,1.046,0.24199999999999999,100.89100000000001
Lester Hudson,201991.0,,,,,,,,,,,,,
Jared Cunningham,203099.0,,,,,,,,,,,,,
Andrew Wiggins,203952.0,0.091999999999999998,0.52700000000000002,0.087999999999999995,0.47699999999999998,110.627,0.0,0.28799999999999998,0.039,97.605999999999995,8.7490000000000006,1.1919999999999999,0.105,109.604
Sonny Weems,201603.0,,,,,,,,,,,,,
Doron Lamb,203117.0,,,,,,,,,,,,,
Jabari Parker,203953.0,0.11799999999999999,0.56100000000000005,0.152,0.52700000000000002,109.19,0.0,0.26000000000000001,0.053999999999999999,98.462000000000003,12.065,1.2809999999999999,0.13500000000000001,106.639
CJ McCollum,203468.0,0.12,0.57299999999999995,0.098000000000000004,0.53400000000000003,108.563,0.0,0.27500000000000002,0.025999999999999999,99.715000000000003,13.289999999999999,1.653,0.16900000000000001,107.53700000000001
Tyler Ennis,203898.0,0.066000000000000003,0.38200000000000001,0.088999999999999996,0.36599999999999999,107.16200000000001,0.0,0.19700000000000001,0.02,97.619,23.065999999999999,0.76700000000000002,0.19700000000000001,106.64
Rasual Butler,2446.0,,,,,,,,,,,,,
Chris Singleton,202698.0,,,,,,,,,,,,,
Dewayne Dedmon,203473.0,0.158,0.61099999999999999,0.30399999999999999,0.55600000000000005,100.726,0.0,0.13600000000000001,0.14000000000000001,96.441999999999993,10.141,0.26400000000000001,0.055,104.036
Nick Young,201156.0,0.070999999999999994,0.56100000000000005,0.080000000000000002,0.53900000000000003,113.393,0.0,0.193,0.014999999999999999,100.627,7.0570000000000004,0.42199999999999999,0.053999999999999999,103.94199999999999
Nikola Pekovic,201593.0,,,,,,,,,,,,,
Diante Garrett,203197.0,,,,,,,,,,,,,
Adreian Payne,203940.0,0.069000000000000006,0.36199999999999999,0.26000000000000001,0.32900000000000001,102.61199999999999,0.0,0.20599999999999999,0.050999999999999997,100.64400000000001,13.494,0.087999999999999995,0.067000000000000004,104.08799999999999
PJ Tucker,200782.0,0.070000000000000007,0.45300000000000001,0.185,0.42299999999999999,105.884,0.0,0.113,0.053999999999999999,99.703000000000003,14.401999999999999,0.58599999999999997,0.069000000000000006,102.167
Chris McCullough,1626191.0,0.033000000000000002,0.36699999999999999,0.111,0.34200000000000003,91.724999999999994,0.0,0.188,0.114,102.134,2.706,0.0,0.025000000000000001,126.337
Kosta Koufos,201585.0,0.090999999999999998,0.56399999999999995,0.23799999999999999,0.55300000000000005,109.179,0.0,0.153,0.087999999999999995,96.394999999999996,9.2530000000000001,0.38200000000000001,0.055,100.563
Othyus Jeffers,201785.0,,,,,,,,,,,,,
Toney Douglas,201962.0,0.082000000000000003,0.40500000000000003,0.14599999999999999,0.32600000000000001,106.833,0.0,0.18099999999999999,0.033000000000000002,98.412000000000006,24.353999999999999,1.24,0.19800000000000001,100.017
Cole Aldrich,202332.0,0.051999999999999998,0.379,0.25700000000000001,0.36399999999999999,107.35599999999999,0.0,0.107,0.095000000000000001,97.918999999999997,15.218999999999999,0.113,0.065000000000000002,100.294
Shayne Whittington,203963.0,,,,,,,,,,,,,
Damien Inglis,203996.0,,,,,,,,,,,,,
Nick Calathes,201979.0,,,,,,,,,,,,,
Anderson Varejao,2760.0,0.051999999999999998,0.314,0.19400000000000001,0.25,111.7,0.0,0.13900000000000001,0.108,101.244,18.571000000000002,0.42899999999999999,0.13800000000000001,104.371
Norris Cole,202708.0,0.029999999999999999,0.32100000000000001,0.065000000000000002,0.28899999999999998,111.629,0.0,0.20300000000000001,0.0,139.94200000000001,14.224,0.20599999999999999,0.152,83.228999999999999
Tyler Hansbrough,201946.0,,,,,,,,,,,,,
Mike Muscala,203488.0,0.095000000000000001,0.51200000000000001,0.152,0.48499999999999999,106.017,0.0,0.154,0.071999999999999995,99.337000000000003,18.079000000000001,0.48299999999999998,0.11600000000000001,98.703000000000003
Patrick Christopher,203565.0,,,,,,,,,,,,,
Malcolm Lee,202723.0,,,,,,,,,,,,,
Travis Wear,204037.0,,,,,,,,,,,,,
Norman Powell,1626181.0,0.072999999999999995,0.52400000000000002,0.14399999999999999,0.47599999999999998,106.59399999999999,0.0,0.21199999999999999,0.02,97.906999999999996,10.657999999999999,0.58599999999999997,0.089999999999999997,109.88500000000001
Marvin Williams,101107.0,0.096000000000000002,0.54900000000000004,0.19800000000000001,0.504,105.926,0.0,0.16500000000000001,0.041000000000000002,97.879000000000005,10.987,0.64200000000000002,0.069000000000000006,106.29900000000001
Julyan Stone,202933.0,,,,,,,,,,,,,
Jeff Ayres,201965.0,,,,,,,,,,,,,
Chris Babb,203569.0,,,,,,,,,,,,,
Raul Neto,203526.0,0.080000000000000002,0.439,0.087999999999999995,0.41399999999999998,93.879999999999995,0.0,0.14499999999999999,0.0050000000000000001,95.462999999999994,15.994,0.29599999999999999,0.12,108.241
Jameer Nelson,2749.0,0.069000000000000006,0.51900000000000002,0.085000000000000006,0.51000000000000001,110.38,0.0,0.158,0.014999999999999999,99.762,33.598999999999997,2.5009999999999999,0.26400000000000001,109.904
Willie Green,2584.0,,,,,,,,,,,,,
Bismack Biyombo,202687.0,0.091999999999999998,0.53300000000000003,0.25600000000000001,0.48799999999999999,108.61199999999999,0.0,0.13800000000000001,0.099000000000000005,97.239000000000004,12.199999999999999,0.52800000000000002,0.064000000000000001,97.287999999999997
Jarnell Stokes,203950.0,0.40799999999999997,0.78400000000000003,0.084000000000000005,0.5,114.75,0.0,0.189,0.070999999999999994,116.375,33.350000000000001,0.0,0.20000000000000001,89.099999999999994
Deron Williams,101114.0,0.086999999999999994,0.56499999999999995,0.092999999999999999,0.54400000000000004,107.64400000000001,0.0,0.20599999999999999,0.01,94.891999999999996,32.097000000000001,2.3700000000000001,0.32400000000000001,107.248
Willie Cauley-Stein,1626161.0,0.115,0.50800000000000001,0.16500000000000001,0.47999999999999998,111.426,0.0,0.19500000000000001,0.076999999999999999,96.477999999999994,9.3140000000000001,0.47799999999999998,0.070999999999999994,97.379999999999995
Ben McLemore,203463.0,0.032000000000000001,0.47799999999999998,0.094,0.42799999999999999,113.998,0.0,0.214,0.021999999999999999,95.685000000000002,8.6600000000000001,0.40400000000000003,0.076999999999999999,96.197999999999993
Mo Williams,2590.0,,,,,,,,,,,,,
Steve Blake,2581.0,,,,,,,,,,,,,
Robert Covington,203496.0,0.085000000000000006,0.51900000000000002,0.17100000000000001,0.47299999999999998,103.902,0.0,0.191,0.043999999999999997,101.822,9.8889999999999993,0.69599999999999995,0.073999999999999996,98.816999999999993
Patrick Beverley,201976.0,0.086999999999999994,0.52500000000000002,0.151,0.496,106.285,0.0,0.14799999999999999,0.051999999999999998,101.036,27.141999999999999,2.0470000000000002,0.18099999999999999,112.881
Udonis Haslem,2617.0,0.0050000000000000001,0.32100000000000001,0.28699999999999998,0.27500000000000002,106.376,0.0,0.13,0.040000000000000001,93.706000000000003,6.524,0.23499999999999999,0.052999999999999999,65.629000000000005
Glen Rice Jr.,203318.0,,,,,,,,,,,,,
Vitor Faverani,203543.0,,,,,,,,,,,,,
Byron Mullens,201957.0,,,,,,,,,,,,,
Karl-Anthony Towns,1626157.0,0.17100000000000001,0.61699999999999999,0.27400000000000002,0.57699999999999996,110.889,0.0,0.27300000000000002,0.113,97.194999999999993,10.587999999999999,1.1299999999999999,0.128,109.86799999999999
Martell Webster,101110.0,,,,,,,,,,,,,
Anthony Tolliver,201229.0,0.084000000000000005,0.54400000000000004,0.14399999999999999,0.51600000000000001,110.43300000000001,0.0,0.13100000000000001,0.036999999999999998,98.111000000000004,16.247,0.69899999999999995,0.086999999999999994,102.40000000000001
Kendall Marshall,203088.0,,,,,,,,,,,,,
John Salmons,2422.0,,,,,,,,,,,,,
Archie Goodwin,203462.0,0.071999999999999995,0.628,0.096000000000000002,0.60999999999999999,110.29300000000001,0.0,0.191,0.021999999999999999,99.924999999999997,16.286999999999999,0.753,0.20000000000000001,104.71299999999999
Larry Drew,203580.0,,,,,,,,,,,,,
Taj Gibson,201959.0,0.097000000000000003,0.55100000000000005,0.17899999999999999,0.52200000000000002,104.593,0.0,0.192,0.080000000000000002,98.402000000000001,6.8979999999999997,0.47099999999999997,0.053999999999999999,105.08199999999999
Anthony Davis,203076.0,0.19,0.57499999999999996,0.27100000000000002,0.51300000000000001,102.747,0.0,0.32700000000000001,0.068000000000000005,100.175,7.5369999999999999,1.0169999999999999,0.115,104.22799999999999
Greg Stiemsma,201880.0,,,,,,,,,,,,,
Josh Huestis,203962.0,0.20999999999999999,0.67200000000000004,0.26300000000000001,0.68799999999999994,115.2,0.0,0.17799999999999999,0.17000000000000001,105.48999999999999,20.600000000000001,0.0,0.17000000000000001,109.59999999999999
Doug McDermott,203926.0,0.071999999999999995,0.53900000000000003,0.115,0.51400000000000001,112.17,0.0,0.161,0.016,98.393000000000001,8.9339999999999993,0.34300000000000003,0.056000000000000001,106.604
CJ Miles,101139.0,0.079000000000000001,0.56999999999999995,0.128,0.54700000000000004,107.059,0.0,0.183,0.021999999999999999,98.021000000000001,5.8289999999999997,0.113,0.042000000000000003,107.577
Mike James,2229.0,,,,,,,,,,,,,
Lorenzo Brown,203485.0,,,,,,,,,,,,,
Tornike Shengelia,203129.0,,,,,,,,,,,,,
Kevin Seraphin,202338.0,0.087999999999999995,0.48999999999999999,0.20399999999999999,0.48199999999999998,119.136,0.0,0.19800000000000001,0.074999999999999997,96.915999999999997,6.0019999999999998,0.28299999999999997,0.050999999999999997,95.528000000000006
Jason Collins,2215.0,,,,,,,,,,,,,
John Wall,202322.0,0.156,0.54200000000000004,0.108,0.48299999999999998,107.599,0.0,0.30399999999999999,0.02,100.971,28.853000000000002,3.0819999999999999,0.44900000000000001,111.05500000000001
Solomon Hill,203524.0,0.047,0.495,0.114,0.439,103.566,0.0,0.115,0.021000000000000001,100.627,17.129000000000001,0.90200000000000002,0.079000000000000001,103.416
Robin Lopez,201577.0,0.084000000000000005,0.53400000000000003,0.128,0.502,106.48099999999999,0.0,0.17599999999999999,0.11899999999999999,97.082999999999998,8.0879999999999992,0.499,0.055,104.871
Joel Anthony,201202.0,0.025000000000000001,0.26100000000000001,0.20699999999999999,0.26900000000000002,92.308999999999997,0.0,0.082000000000000003,0.065000000000000002,101.19499999999999,4.0949999999999998,0.090999999999999998,0.028000000000000001,70.682000000000002
Tim Frazier,204025.0,0.062,0.45800000000000002,0.097000000000000003,0.41199999999999998,108.511,0.0,0.159,0.021000000000000001,99.915999999999997,35.414999999999999,2.4249999999999998,0.30199999999999999,101.03400000000001
Ish Smith,202397.0,0.104,0.47299999999999998,0.122,0.46000000000000002,104.10899999999999,0.0,0.20200000000000001,0.01,97.728999999999999,30.757000000000001,2.3359999999999999,0.316,104.30500000000001
Kwame Brown,2198.0,,,,,,,,,,,,,
Steve Nash,959.0,,,,,,,,,,,,,
Louis Williams,101150.0,0.121,0.56499999999999995,0.094,0.48299999999999998,109.565,0.0,0.27900000000000003,0.014999999999999999,102.747,13.851000000000001,1.3480000000000001,0.17699999999999999,109.211
Willie Reed,203186.0,0.092999999999999999,0.51500000000000001,0.23300000000000001,0.51500000000000001,102.625,0.0,0.14899999999999999,0.13,98.462000000000003,6.0369999999999999,0.106,0.035999999999999997,104.238
Lance Stephenson,202362.0,0.091999999999999998,0.47699999999999998,0.16,0.46400000000000002,103.759,0.0,0.186,0.01,97.219999999999999,23.209,1.371,0.222,103.736
Alexey Shved,203144.0,,,,,,,,,,,,,
Alex Kirk,203945.0,,,,,,,,,,,,,
E'Twaun Moore,202734.0,0.069000000000000006,0.51200000000000001,0.068000000000000005,0.495,107.681,0.0,0.17499999999999999,0.02,100.227,18.716000000000001,0.995,0.13800000000000001,104.251
Solomon Jones,200780.0,,,,,,,,,,,,,
Al Harrington,1733.0,,,,,,,,,,,,,
Lance Thomas,202498.0,0.036999999999999998,0.48799999999999999,0.11899999999999999,0.46300000000000002,112.548,0.0,0.13600000000000001,0.035000000000000003,98.361999999999995,9.9979999999999993,0.23200000000000001,0.050999999999999997,99.691000000000003
Brandon Knight,202688.0,0.070999999999999994,0.48199999999999998,0.092999999999999999,0.42299999999999999,112.167,0.0,0.255,0.02,102.401,15.393000000000001,1.272,0.19500000000000001,96.900000000000006
Carmelo Anthony,2546.0,0.11600000000000001,0.53500000000000003,0.16,0.48799999999999999,111.857,0.0,0.28999999999999998,0.027,98.543000000000006,11.039,1.486,0.13900000000000001,105.753
Perry Jones,203103.0,,,,,,,,,,,,,
Hollis Thompson,203138.0,0.051999999999999998,0.41599999999999998,0.13700000000000001,0.40000000000000002,107.69,0.0,0.13600000000000001,0.028000000000000001,98.106999999999999,14.063000000000001,0.28699999999999998,0.087999999999999995,97.010000000000005
Gerald Wallace,2222.0,,,,,,,,,,,,,
Jae Crowder,203109.0,0.10299999999999999,0.59399999999999997,0.17599999999999999,0.55300000000000005,105.31100000000001,0.0,0.17399999999999999,0.025999999999999999,99.363,14.603,1.1519999999999999,0.10100000000000001,112.268
Spencer Hawes,201150.0,0.098000000000000004,0.48999999999999999,0.21299999999999999,0.45000000000000001,109.221,0.0,0.20100000000000001,0.044999999999999998,105.648,17.898,0.76500000000000001,0.184,91.875
Elfrid Payton,203901.0,0.111,0.50900000000000001,0.13400000000000001,0.48899999999999999,107.84,0.0,0.21299999999999999,0.036999999999999998,100.22,29.427,3.3399999999999999,0.314,103.396
Arnett Moultrie,203102.0,,,,,,,,,,,,,
Jeremy Lamb,203087.0,0.11899999999999999,0.53200000000000003,0.23599999999999999,0.48599999999999999,109.66800000000001,0.0,0.24099999999999999,0.025000000000000001,95.997,10.952999999999999,0.39800000000000002,0.115,106.495
Tiago Splitter,201168.0,0.113,0.55600000000000005,0.223,0.47399999999999998,104.7,0.0,0.224,0.11600000000000001,100.06399999999999,9.1129999999999995,0.375,0.14000000000000001,106.125
Orlando Johnson,203111.0,,,,,,,,,,,,,
Thabo Sefolosha,200757.0,0.071999999999999995,0.47699999999999998,0.14399999999999999,0.41899999999999998,102.62,0.0,0.13100000000000001,0.035000000000000003,103.48699999999999,15.552,0.82999999999999996,0.090999999999999998,98.152000000000001
Kyle Korver,2594.0,0.076999999999999999,0.63700000000000001,0.114,0.624,109.59099999999999,0.0,0.152,0.0070000000000000001,99.905000000000001,13.531000000000001,0.61199999999999999,0.085000000000000006,106.197
Brandon Bass,101138.0,0.107,0.58799999999999997,0.159,0.51100000000000001,119.551,0.0,0.20399999999999999,0.097000000000000003,95.843999999999994,6.1870000000000003,0.22600000000000001,0.050999999999999997,99.731999999999999
Nick Collison,2555.0,0.074999999999999997,0.26600000000000001,0.13100000000000001,0.23799999999999999,110.92,0.0,0.082000000000000003,0.045999999999999999,101.056,21.498999999999999,0.10000000000000001,0.13700000000000001,82.939999999999998
Eric Maynor,201953.0,,,,,,,,,,,,,
Wilson Chandler,201163.0,0.096000000000000002,0.53000000000000003,0.17999999999999999,0.505,111.831,0.0,0.219,0.050000000000000003,100.479,11.618,0.99199999999999999,0.098000000000000004,109.46899999999999
Derek Fisher,965.0,,,,,,,,,,,,,
Cory Jefferson,203928.0,,,,,,,,,,,,,
Kris Humphries,2743.0,0.122,0.434,0.23400000000000001,0.39500000000000002,103.896,0.0,0.17899999999999999,0.10199999999999999,98.143000000000001,7.1959999999999997,0.26300000000000001,0.067000000000000004,98.209000000000003
Josh McRoberts,201177.0,0.073999999999999996,0.49399999999999999,0.20300000000000001,0.48199999999999998,107.90000000000001,0.0,0.17799999999999999,0.069000000000000006,93.313999999999993,25.486000000000001,1.3089999999999999,0.216,98.177000000000007
JaMychal Green,203254.0,,,,,,,,,,,,,
Timofey Mozgov,202389.0,0.065000000000000002,0.51800000000000002,0.17399999999999999,0.48699999999999999,111.654,0.0,0.17199999999999999,0.10199999999999999,99.188999999999993,9.2260000000000009,0.39200000000000002,0.058000000000000003,99.308999999999997
